  700000000.000;           -123.620
  700100100.000;           -123.620
  700200200.000;           -127.650
  700300300.000;           -124.196
  700400400.000;           -126.498
  700500501.000;           -128.225
  700600601.000;           -125.347
  700700701.000;           -125.347
  700800801.000;           -124.771
  700900901.000;           -125.923
  701001001.000;           -124.196
  701101101.000;           -127.074
  701201201.000;           -128.225
  701301301.000;           -125.347
  701401401.000;           -124.771
  701501502.000;           -125.923
  701601602.000;           -124.771
  701701702.000;           -124.196
  701801802.000;           -128.225
  701901902.000;           -127.074
  702002002.000;           -124.771
  702102102.000;           -124.771
  702202202.000;           -125.923
  702302302.000;           -124.771
  702402402.000;           -122.469
  702502503.000;           -127.074
  702602603.000;           -124.196
  702702703.000;           -125.923
  702802803.000;           -121.893
  702902903.000;           -128.801
  703003003.000;           -124.196
  703103103.000;           -126.498
  703203203.000;           -124.771
  703303303.000;           -125.923
  703403403.000;           -125.347
  703503504.000;           -122.469
  703603604.000;           -124.771
  703703704.000;           -126.498
  703803804.000;           -124.771
  703903904.000;           -127.074
  704004004.000;           -128.801
  704104104.000;           -124.196
  704204204.000;           -123.044
  704304304.000;           -124.196
  704404404.000;           -125.923
  704504505.000;           -125.347
  704604605.000;           -127.074
  704704705.000;           -123.620
  704804805.000;           -122.469
  704904905.000;           -124.196
  705005005.000;           -124.771
  705105105.000;           -122.469
  705205205.000;           -125.347
  705305305.000;           -119.591
  705405405.000;           -127.650
  705505506.000;           -125.347
  705605606.000;           -125.923
  705705706.000;           -125.923
  705805806.000;           -124.196
  705905906.000;           -127.650
  706006006.000;           -126.498
  706106106.000;           -125.347
  706206206.000;           -123.044
  706306306.000;           -124.196
  706406406.000;           -124.196
  706506507.000;           -128.225
  706606607.000;           -128.225
  706706707.000;           -127.074
  706806807.000;           -125.347
  706906907.000;           -124.196
  707007007.000;           -124.196
  707107107.000;           -116.712
  707207207.000;           -124.196
  707307307.000;           -125.923
  707407407.000;           -125.347
  707507508.000;           -127.074
  707607608.000;           -123.620
  707707708.000;           -124.196
  707807808.000;           -125.923
  707907908.000;           -125.347
  708008008.000;           -125.923
  708108108.000;           -128.225
  708208208.000;           -125.347
  708308308.000;           -123.620
  708408408.000;           -124.196
  708508509.000;           -128.225
  708608609.000;           -123.620
  708708709.000;           -123.044
  708808809.000;           -125.347
  708908909.000;           -127.074
  709009009.000;           -125.347
  709109109.000;           -120.166
  709209209.000;           -127.650
  709309309.000;           -126.498
  709409409.000;           -123.044
  709509510.000;           -123.620
  709609610.000;           -124.196
  709709710.000;           -125.923
  709809810.000;           -123.044
  709909910.000;           -120.742
  710010010.000;           -123.044
  710110110.000;           -126.498
  710210210.000;           -123.620
  710310310.000;           -127.074
  710410410.000;           -123.044
  710510511.000;           -125.347
  710610611.000;           -123.620
  710710711.000;           -125.347
  710810811.000;           -124.196
  710910911.000;           -124.196
  711011011.000;           -125.347
  711111111.000;           -121.893
  711211211.000;           -121.893
  711311311.000;           -125.923
  711411411.000;           -122.469
  711511512.000;           -124.771
  711611612.000;           -123.044
  711711712.000;           -123.044
  711811812.000;           -125.347
  711911912.000;           -128.225
  712012012.000;           -123.044
  712112112.000;           -122.469
  712212212.000;           -124.771
  712312312.000;           -121.893
  712412412.000;           -127.074
  712512513.000;           -123.044
  712612613.000;           -123.044
  712712713.000;           -123.044
  712812813.000;           -127.650
  712912913.000;           -125.923
  713013013.000;           -126.498
  713113113.000;           -124.771
  713213213.000;           -124.771
  713313313.000;           -126.498
  713413413.000;           -121.893
  713513514.000;           -125.923
  713613614.000;           -127.074
  713713714.000;           -125.923
  713813814.000;           -123.044
  713913914.000;           -126.498
  714014014.000;           -125.347
  714114114.000;           -123.620
  714214214.000;           -122.469
  714314314.000;           -122.469
  714414414.000;           -124.196
  714514515.000;           -126.498
  714614615.000;           -122.469
  714714715.000;           -125.347
  714814815.000;           -125.923
  714914915.000;           -125.347
  715015015.000;           -123.044
  715115115.000;           -122.469
  715215215.000;           -127.650
  715315315.000;           -123.044
  715415415.000;           -123.620
  715515516.000;           -124.196
  715615616.000;           -124.771
  715715716.000;           -127.650
  715815816.000;           -127.074
  715915916.000;           -125.923
  716016016.000;           -123.620
  716116116.000;           -120.742
  716216216.000;           -124.771
  716316316.000;           -124.771
  716416416.000;           -123.620
  716516517.000;           -121.893
  716616617.000;           -127.074
  716716717.000;           -124.771
  716816817.000;           -125.347
  716916917.000;           -124.771
  717017017.000;           -125.347
  717117117.000;           -121.893
  717217217.000;           -124.771
  717317317.000;           -123.620
  717417417.000;           -121.317
  717517518.000;           -118.439
  717617618.000;           -120.742
  717717718.000;           -119.015
  717817818.000;           -117.864
