    1000000.000;            -55.550
    1009009.000;            -60.155
    1018018.000;            -77.424
    1027027.000;            -81.454
    1036036.000;            -83.181
    1045045.000;            -65.336
    1054054.000;            -64.760
    1063063.000;            -78.000
    1072072.000;            -80.878
    1081081.000;            -65.911
    1090090.000;            -65.911
    1099099.000;            -73.395
    1108108.000;            -60.731
    1117117.000;            -57.852
    1126126.000;            -54.974
    1135135.000;            -62.458
    1144144.000;            -27.919
    1153153.000;            -27.919
    1162162.000;            -37.129
    1171171.000;            -63.033
    1180180.000;            -69.941
    1189189.000;            -61.882
    1198198.000;            -69.941
    1207207.000;            -65.911
    1216216.000;            -63.033
    1225225.000;            -80.878
    1234234.000;            -82.605
    1243243.000;            -86.635
    1252252.000;            -86.635
    1261261.000;            -83.181
    1270270.000;            -84.908
    1279279.000;            -86.059
    1288288.000;            -64.185
    1297297.000;            -54.399
    1306306.000;            -54.399
    1315315.000;            -87.786
    1324324.000;            -81.454
    1333333.000;            -81.454
    1342342.000;            -83.757
    1351351.000;            -72.244
    1360360.000;            -71.668
    1369369.000;            -73.395
    1378378.000;            -70.517
    1387387.000;            -73.971
    1396396.000;            -90.089
    1405405.000;            -90.089
    1414414.000;            -92.967
    1423423.000;            -92.967
    1432432.000;            -93.543
    1441441.000;            -89.513
    1450450.000;            -89.513
    1459459.000;            -91.240
    1468468.000;            -87.786
    1477477.000;            -85.483
    1486486.000;            -83.181
    1495495.000;            -79.151
    1504505.000;            -63.033
    1513514.000;            -54.974
    1522523.000;            -53.823
    1531532.000;            -33.100
    1540541.000;            -30.221
    1549550.000;            -35.978
    1558559.000;            -50.945
    1567568.000;            -55.550
    1576577.000;            -64.185
    1585586.000;            -64.760
    1594595.000;            -69.941
    1603604.000;            -67.638
    1612613.000;            -60.155
    1621622.000;            -63.033
    1630631.000;            -61.882
    1639640.000;            -50.945
    1648649.000;            -48.642
    1657658.000;            -48.066
    1666667.000;            -57.277
    1675676.000;            -63.033
    1684685.000;            -65.336
    1693694.000;            -64.185
    1702703.000;            -65.336
    1711712.000;            -69.365
    1720721.000;            -69.941
    1729730.000;            -65.336
    1738739.000;            -69.941
    1747748.000;            -75.697
    1756757.000;            -71.668
    1765766.000;            -68.790
    1774775.000;            -69.941
    1783784.000;            -75.122
    1792793.000;            -73.395
    1801802.000;            -73.395
    1810811.000;            -75.122
    1819820.000;            -77.424
    1828829.000;            -79.151
    1837838.000;            -83.757
    1846847.000;            -82.030
    1855856.000;            -83.757
    1864865.000;            -91.816
    1873874.000;            -84.908
    1882883.000;            -82.030
    1891892.000;            -84.332
    1900901.000;            -90.089
    1909910.000;            -90.089
    1918919.000;            -92.967
    1927928.000;            -91.240
    1936937.000;            -90.664
    1945946.000;            -87.786
    1954955.000;            -90.089
    1963964.000;            -93.543
    1972973.000;            -91.816
    1981982.000;            -96.421
    1990991.000;            -90.664
    2000000.000;            -90.664
    2009009.000;            -92.391
    2018018.000;            -91.816
    2027027.000;            -94.694
    2036036.000;            -92.967
    2045045.000;            -95.269
    2054054.000;            -99.299
    2063063.000;            -95.269
    2072072.000;            -96.421
    2081081.000;            -92.391
    2090090.000;            -93.543
    2099099.000;            -92.391
    2108108.000;            -96.996
    2117117.000;            -96.996
    2126126.000;            -96.996
    2135135.000;            -95.269
    2144144.000;            -96.996
    2153153.000;            -96.421
    2162162.000;            -92.967
    2171171.000;            -91.240
    2180180.000;            -89.513
    2189189.000;            -92.967
    2198198.000;            -92.967
    2207207.000;            -92.391
    2216216.000;            -94.118
    2225225.000;            -96.996
    2234234.000;            -95.845
    2243243.000;            -92.967
    2252252.000;            -92.391
    2261261.000;            -91.816
    2270270.000;            -90.664
    2279279.000;            -87.210
    2288288.000;            -87.786
    2297297.000;            -95.269
    2306306.000;            -93.543
    2315315.000;            -95.845
    2324324.000;            -92.967
    2333333.000;            -95.269
    2342342.000;            -95.269
    2351351.000;            -91.816
    2360360.000;            -92.967
    2369369.000;            -94.118
    2378378.000;            -94.118
    2387387.000;            -94.694
    2396396.000;            -96.996
    2405405.000;            -94.694
    2414414.000;            -95.269
    2423423.000;            -99.299
    2432432.000;            -97.572
    2441441.000;            -99.299
    2450450.000;            -93.543
    2459459.000;            -92.967
    2468468.000;            -95.845
    2477477.000;            -94.694
    2486486.000;            -98.148
    2495495.000;            -98.148
    2504505.000;            -96.421
    2513514.000;            -96.996
    2522523.000;            -96.996
    2531532.000;            -98.148
    2540541.000;            -96.996
    2549550.000;            -96.421
    2558559.000;            -99.299
    2567568.000;            -96.421
    2576577.000;            -99.875
    2585586.000;            -99.875
    2594595.000;            -95.845
    2603604.000;            -98.723
    2612613.000;           -102.753
    2621622.000;           -101.026
    2630631.000;            -96.421
    2639640.000;            -96.421
    2648649.000;            -95.269
    2657658.000;            -98.723
    2666667.000;            -99.299
    2675676.000;            -99.875
    2684685.000;            -99.299
    2693694.000;            -98.148
    2702703.000;            -95.845
    2711712.000;            -99.875
    2720721.000;            -98.148
    2729730.000;            -96.421
    2738739.000;            -99.875
    2747748.000;            -99.875
    2756757.000;            -98.723
    2765766.000;           -101.602
    2774775.000;            -99.875
    2783784.000;           -101.026
    2792793.000;            -98.723
    2801802.000;            -95.269
    2810811.000;            -95.845
    2819820.000;            -95.845
    2828829.000;            -96.996
    2837838.000;           -101.026
    2846847.000;           -101.026
    2855856.000;            -97.572
    2864865.000;            -99.875
    2873874.000;            -97.572
    2882883.000;            -99.875
    2891892.000;            -98.148
    2900901.000;            -96.996
    2909910.000;            -98.723
    2918919.000;            -98.723
    2927928.000;            -98.148
    2936937.000;            -98.723
    2945946.000;            -93.543
    2954955.000;            -98.148
    2963964.000;            -94.658
    2972973.000;            -94.658
    2981982.000;            -91.780
    2990991.000;            -93.507
    3000000.000;            -92.931
    3009009.000;            -91.780
    3018018.000;            -91.204
    3027027.000;            -89.477
    3036036.000;            -92.355
    3045045.000;            -87.750
    3054054.000;            -94.658
    3063063.000;            -95.233
    3072072.000;            -92.355
    3081081.000;            -92.355
    3090090.000;            -92.931
    3099099.000;            -87.174
    3108108.000;            -83.145
    3117117.000;            -90.628
    3126126.000;            -91.780
    3135135.000;            -91.780
    3144144.000;            -92.355
    3153153.000;            -92.355
    3162162.000;            -90.628
    3171171.000;            -88.901
    3180180.000;            -87.750
    3189189.000;            -87.174
    3198198.000;            -89.477
